Complexity,Loss,Equation
1,1232.523,"56.639664"
3,137.84174,"input_u * 19.940506"
5,2.9814334,"input_u * (input_u * 5.194686)"
7,2.0031898,"(input_u * 4.795129) * (input_u + 0.3308207)"
9,1.9732838,"(((input_u + 0.44754452) * 4.709013) * input_u) - 0.6861633"
10,1.9436882,"sqrt(input_u) * (((input_u + 6.8065076) * input_u) - 1.7214631)"
12,1.9383285,"((input_u * (input_u + 6.848532)) - 1.3835206) * sqrt(input_u - 0.093460575)"
14,1.8855438,"((input_u * (sqrt(input_u) * (input_u + 6.6364903))) - 2.165498) + (0.38893822 / input_u)"
17,1.8844993,"(((input_u + 7.1224885) * (input_u * sqrt(input_u))) * 0.9647378) - ((-1.5406802 / sqrt(input_u)) + 3.5627832)"
21,1.8839029,"((sqrt(input_u) * (input_u * (input_u + 7.239157))) - ((-1.6812297 / sqrt(input_u)) + (2.8707619 + (input_u / input_u)))) * 0.95586634"
23,1.8788126,"(((input_u * (sqrt(input_u) + -1.8613199)) + input_u) - -0.122428074) * (((input_u + (input_u * (sqrt(input_u) + -3.7690086))) + 11.23348) * 2.1685493)"
26,1.8781828,"sqrt(11.793513 / (input_u + 1.2552899)) + (((sqrt(input_u) + -0.8470707) * (input_u * (((sqrt(input_u) + -3.7540514) * input_u) + (input_u + 11.3999405)))) * 2.1013162)"
29,1.8775343,"(((input_u * (sqrt(input_u) + -1.8543593)) + (input_u * ((input_u + 0.036252502) / input_u))) - -0.08336812) * (((input_u + (input_u * (sqrt(input_u) + -3.7565947))) + 11.3144245) * 2.1228147)"
