Complexity,Loss,Equation
1,384.19788,"22.099277"
3,45.471237,"input_u * 14.319324"
5,2.3669374,"(input_u * 5.3874516) * input_u"
7,1.7355722,"input_u * ((input_u * 4.8259993) - -1.5807177)"
9,1.4953945,"(((input_u * -0.3523039) - -6.4195657) * input_u) * input_u"
10,1.2998577,"(((input_u * 12.129968) - 11.212803) * sqrt(input_u)) + 4.6668425"
12,1.2998049,"((sqrt(input_u) * ((input_u * 11.838179) - 12.249656)) + 4.9780455) + input_u"
16,1.2998048,"((input_u + 4.302989) + (((-12.249669 - (input_u * -11.838177)) * sqrt(input_u)) + 0.6118376)) + 0.06325215"
17,1.1594924,"(input_u * (((input_u + -3.2896101) * input_u) - -23.503363)) + (-23.143473 + (10.514128 / (input_u + 0.3440888)))"
21,1.0581878,"((((((input_u * (input_u + -7.6228595)) - -23.696623) * input_u) - 1.0638986) - (0.34146047 - (3.0045536 / input_u))) + -13.230891) * input_u"
