Complexity,Loss,Equation
1,0.32007492,"1.634086"
4,2.563283e-14,"sqrt(x0 + 1.0000004)"
5,5.9507952e-15,"sqrt(x0 + sqrt(1.0000004))"
7,3.8546945e-15,"sqrt(x0 + sqrt(sqrt(sqrt(1.0000004))))"
