Complexity,Loss,Equation
1,7.059335e-6,"0.005602993"
3,2.986506e-6,"w1 * -0.008602382"
5,2.2077215e-6,"0.0017708986 - (w1 * 0.006384598)"
7,2.0243751e-6,"(w2 * 0.0010589575) - (w1 * 0.0076629887)"
9,1.8486609e-6,"((w2 - 1.438425) * 0.004122716) - (w1 * 0.01236941)"
11,1.8321921e-6,"(((w2 - 1.1644659) * 0.0035657345) - (w1 * 0.0113776615)) - 0.00058972597"
15,1.5997581e-6,"((w2 * ((0.080665946 - w1) * 0.0031912315)) * (w1 + w2)) - (w1 * 0.008323136)"
17,1.5164186e-6,"((w2 * (w2 * ((0.0632084 - w1) * 0.002061796))) * (w1 + w2)) - (w1 * 0.008162735)"
19,1.3385311e-6,"(((t + ((w1 + w1) + 0.43774825)) * -0.013400703) - 0.013804816) - (w2 * ((-0.007436436 - t) * w2))"
