Complexity,Loss,Equation
1,871.6942,"44.89263"
3,198.70341,"input_u * 17.400152"
5,25.313423,"input_u / (0.19263928 / input_u)"
7,19.718334,"((input_u * input_u) * 5.5808187) + -4.6604204"
8,15.737164,"(sqrt(input_u) * 14.654075) * (input_u - 1.1431563)"
10,15.715504,"((sqrt(input_u) * 14.351014) * (input_u - 1.2231377)) + input_u"
11,12.556496,"((input_u * ((input_u * 39.063847) + -83.78761)) + 43.98294) / input_u"
15,12.354803,"-8.142179 - (((input_u * ((input_u * (input_u - 46.270767)) + 90.96351)) + -53.18427) / input_u)"
21,12.349985,"((((((input_u * input_u) * -678.35443) * ((input_u + -40.26403) / 574.0405)) + 54.857685) - (input_u * 108.03101)) / input_u) - -6.1401463"
23,12.268629,"input_u + ((input_u * 33.720467) - (((18.755404 - input_u) * (((-49.047543 / ((input_u * 34.916756) + input_u)) + input_u) / input_u)) + 42.266624))"
