Complexity,Loss,Equation
1,944.144,"64.368385"
3,884.58636,"x0 + 61.010147"
5,827.01416,"(x0 + x0) + 57.652214"
7,771.4274,"(x0 + 54.28908) + (x0 + x0)"
9,717.8263,"((x0 + x0) + x0) + (x0 + 50.92926)"
11,666.21063,"x0 + (x0 + (((x0 + 47.569923) + x0) + x0))"
13,616.5805,"(x0 + (((x0 + x0) + (x0 + x0)) + x0)) - -44.2111"
15,568.9358,"((x0 + (x0 + x0)) + ((x0 + x0) + x0)) + (x0 + 40.849133)"
17,523.2765,"(x0 + x0) + ((x0 + x0) + (x0 + ((x0 + (x0 + x0)) + 37.492077)))"
19,479.60278,"(x0 + (x0 - -34.130047)) + (((x0 + (x0 + x0)) + ((x0 + x0) + x0)) + x0)"
21,437.9145,"(x0 + x0) + (((((x0 + (x0 + x0)) + x0) + 30.77238) + ((x0 + x0) + x0)) + x0)"
23,398.21173,"((((x0 + x0) + ((x0 + (x0 + (x0 + x0))) + 27.412958)) + x0) + ((x0 + x0) + x0)) + x0"
25,360.4944,"((((x0 + ((x0 + x0) + (x0 + x0))) + 24.055115) + (x0 + x0)) + x0) + (x0 + ((x0 + x0) + x0))"
27,324.7626,"((((x0 + x0) + (x0 + x0)) + 20.694244) + ((x0 + x0) + x0)) + (((x0 + (x0 + (x0 + x0))) + x0) + x0)"
29,291.0163,"(x0 + (x0 - -17.335375)) + (((x0 + x0) + ((x0 + ((((x0 + x0) + x0) + x0) + x0)) + ((x0 + x0) + x0))) + x0)"
