Complexity,Loss,Equation
1,1.0571012e-5,"0.0052435463"
3,3.4169605e-6,"w1 * -0.008641952"
5,3.1631837e-6,"(w1 * -0.0074730995) - -0.0009421371"
7,3.1628988e-6,"((w1 * -0.007475868) + 0.0009390339) + t"
9,2.6288562e-6,"(((-0.58615583 - w1) / 151.97491) * w2) - -0.006468999"
11,2.628602e-6,"(((-0.58615583 - w1) / (w2 + 151.97491)) * w2) - -0.006469017"
13,2.6207565e-6,"((-0.67459714 - w1) / (((263.50336 / w2) - -0.3708691) / w2)) + 0.0070365984"
15,1.8651618e-6,"((((-2.2101495 - w1) / ((0.47598973 / w2) + 153.65266)) - t) + t) * w1"
17,1.6771195e-6,"((((-0.7297013 - w1) / ((0.00942541 / (w2 / w2)) + 68.4328)) * w2) - 0.008781741) * w1"
21,1.6690991e-6,"(w1 / (((((-0.38425827 / w2) + 0.0991229) - -2.7371848) / ((-0.33565164 / w2) + 0.17433165)) + 127.81262)) / (-0.98231614 - t)"
