Complexity,Loss,Equation
1,1080.8239,"57.862663"
2,531.3701,"exp(input_u)"
3,120.02746,"input_u ^ 3.1589394"
4,20.882719,"9.051914 ^ sqrt(input_u)"
5,12.9061775,"(input_u ^ 1.9956994) * 5.2173743"
6,12.504017,"log(input_u ^ input_u) * 15.040584"
7,10.742769,"((input_u + -0.7942223) ^ 1.4881302) * 14.748756"
9,10.741232,"(((input_u + -0.7949861) ^ 1.4920508) - -0.007657336) * 14.664845"
11,10.488291,"(input_u * (input_u + 1.2108513)) / ((input_u ^ -3.5274) + 0.24267976)"
13,9.666448,"((input_u * input_u) / (((1.6031786 / input_u) ^ 10.625256) + 0.20471992)) - -4.8547606"
14,9.232461,"(input_u * (input_u / ((input_u ^ (3.7197895 - exp(input_u))) + 0.20178226))) - -3.697304"
15,8.936796,"((input_u / ((0.92866653 ^ (input_u ^ (input_u * 2.4979236))) + 0.20221864)) * input_u) + 3.8059099"
16,8.8720045,"(input_u * (input_u / ((1.0823768 ^ ((1.8045102 ^ exp(input_u)) * -0.38865364)) + 0.20169893))) + 3.6154602"
17,8.478483,"input_u * (((input_u + -0.4359695) / (0.21250808 + (0.98164165 ^ (input_u ^ (input_u ^ 2.6768765))))) + 3.9957938)"
20,8.396172,"input_u * (((input_u + -0.4515256) / (sqrt(0.9979353 ^ ((input_u ^ input_u) ^ (input_u * 2.6763794))) + 0.2137723)) + 4.214469)"
21,7.839844,"((((input_u + -0.8430819) / (0.23592134 - (7.232878e-8 ^ ((input_u ^ input_u) - (input_u + input_u))))) + 8.751036) * input_u) + -5.38175"
23,7.739773,"((8.751036 + ((-0.8430819 + input_u) / (0.23592134 - (7.232878e-8 ^ (input_u * ((input_u ^ input_u) - (input_u + input_u))))))) * input_u) + -5.38175"
24,7.73576,"(input_u * (((input_u + -0.8430819) / (0.23592134 - (7.232878e-8 ^ (((input_u ^ sqrt(input_u ^ input_u)) - input_u) - input_u)))) + 8.751036)) + -5.38175"
25,7.735697,"-5.38175 + ((((-0.8430819 + input_u) / (0.23592134 - (7.232878e-8 ^ ((0.72891384 - -0.7056482) * ((input_u ^ input_u) - (input_u + input_u)))))) + 8.751036) * input_u)"
30,7.7355433,"((input_u * (((input_u + -0.8430819) / (0.23592134 - (7.232878e-8 ^ (((input_u ^ sqrt(input_u ^ input_u)) - input_u) - input_u)))) + 8.751036)) + ((-5.38175 + input_u) - input_u)) + 0.010491855"
