Complexity,Loss,Equation
1,0.07252102,"1.6185747"
3,0.0005875027,"time + -3.2764251"
5,0.0005875012,"(time + -2.0497553) - 1.2266699"
7,0.0005874957,"((time + -0.8523324) - 1.6878756) + -0.7362172"
13,0.00058748294,"(((((time + time) + -2.8462672) - -0.79891866) + -0.75744796) - time) - 0.47162905"
25,0.0005874767,"((((input_u + (((time + (time + -0.67545635)) + time) + -0.58394635)) + -1.0066177) + ((-0.77774245 - time) - (time + 0.30910066))) - input_u) + 0.076438025"
