Complexity,Loss,Equation
1,1.0571012e-5,"0.005243546"
3,3.4169605e-6,"w1 * -0.008641952"
5,3.1631835e-6,"(w1 * -0.00747333) + 0.00094184815"
7,1.91379e-6,"((w1 * -0.010365371) + -0.017472003) * w1"
9,1.9136965e-6,"(((w1 * -0.010371476) + -0.017478399) * w1) - t"
11,1.9136114e-6,"(((-0.017472003 + (w1 * -0.010365371)) * w1) - t) - t"
19,1.7193382e-6,"(w2 * w1) * (((-1.7346386 - (w1 + t)) * -0.0230997) / (((w2 + w2) + 0.0040138625) / -0.86193514))"
25,1.7134207e-6,"(w1 * ((w2 * 0.0070763337) - ((((w2 + w2) + -2.5946934) + (t - 0.9983497)) * 0.0075288946))) / ((w2 + (w2 + -1.1997793)) - 2.7377589)"
